Time,generation(kWh),power(W),Irradiance (W/m2),Area
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,164.619488
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,164.619488
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,164.619488
2022-09-01 03:00:00,0.0,0.0,20.35585,164.619488
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,164.619488
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,164.619488
2022-09-01 06:00:00,0.0,0.0,50.16765,164.619488
2022-09-01 07:00:00,0.471,471.0,196.8665,164.619488
2022-09-01 08:00:00,2.9,2900.0,386.078,164.619488
2022-09-01 09:00:00,8.113,8113.0,519.3818333333334,164.619488
2022-09-01 10:00:00,13.131,13131.0,667.1233333333333,164.619488
2022-09-01 11:00:00,18.602,18602.0,713.6126666666667,164.619488
2022-09-01 12:00:00,20.677,20677.0,723.2701666666667,164.619488
2022-09-01 13:00:00,21.93,21930.0,725.0236666666667,164.619488
2022-09-01 14:00:00,21.096,21096.0,461.2778333333333,164.619488
2022-09-01 15:00:00,13.606,13606.0,207.6986666666667,164.619488
2022-09-01 16:00:00,7.049,7049.0,49.11351666666667,164.619488
2022-09-01 17:00:00,0.996,996.0,54.36436666666667,164.619488
2022-09-01 18:00:00,1.321,1321.0,20.2311,164.619488
2022-09-01 19:00:00,0.185,185.0,12.55418333333333,164.619488
2022-09-01 20:00:00,0.0,0.0,13.3777,164.619488
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,164.619488
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,164.619488
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,164.619488
2022-09-02 00:00:00,0.0,0.0,16.57841666666667,164.619488
2022-09-02 01:00:00,0.0,0.0,17.23805,164.619488
2022-09-02 02:00:00,0.0,0.0,17.65525,164.619488
2022-09-02 03:00:00,0.0,0.0,18.07253333333333,164.619488
2022-09-02 04:00:00,0.0,0.0,18.64211666666667,164.619488
2022-09-02 05:00:00,0.0,0.0,19.28181666666667,164.619488
2022-09-02 06:00:00,0.0,0.0,40.76994999999999,164.619488
2022-09-02 07:00:00,0.435,435.0,107.4201833333333,164.619488
2022-09-02 08:00:00,2.389,2389.0,239.4693333333334,164.619488
2022-09-02 09:00:00,6.289,6289.0,368.0026666666666,164.619488
2022-09-02 10:00:00,10.235,10235.0,491.554,164.619488
2022-09-02 11:00:00,12.657,12657.0,594.4946666666666,164.619488
2022-09-02 12:00:00,2.777,2777.0,532.8546666666666,164.619488
2022-09-02 13:00:00,16.938,16938.0,540.767,164.619488
2022-09-02 14:00:00,17.077,17077.0,568.4580000000001,164.619488
2022-09-02 15:00:00,17.263,17263.0,491.1695,164.619488
2022-09-02 16:00:00,12.998,12998.0,312.3598333333333,164.619488
2022-09-02 17:00:00,6.997,6997.0,116.1395666666667,164.619488
2022-09-02 18:00:00,2.764,2764.0,29.15153333333333,164.619488
2022-09-02 19:00:00,0.372,372.0,16.30821666666667,164.619488
2022-09-02 20:00:00,0.0,0.0,17.57246666666667,164.619488
2022-09-02 21:00:00,0.0,0.0,18.16278333333333,164.619488
2022-09-02 22:00:00,0.0,0.0,18.58225,164.619488
2022-09-02 23:00:00,0.0,0.0,19.49351666666666,164.619488
2022-09-03 00:00:00,0.0,0.0,20.34196666666667,164.619488
2022-09-03 01:00:00,0.0,0.0,20.57106666666666,164.619488
2022-09-03 02:00:00,0.0,0.0,21.13556666666667,164.619488
2022-09-03 03:00:00,0.0,0.0,21.27101666666667,164.619488
2022-09-03 04:00:00,0.0,0.0,21.77025,164.619488
2022-09-03 05:00:00,0.0,0.0,21.99301666666667,164.619488
