Time,generation(kWh),power(W),Irradiance (W/m2),Area
4/9/2022 20:00,0.0,0.0,11.70626667,153.109584
4/9/2022 21:00,0.0,0.0,12.5621,153.109584
4/9/2022 22:00,0.0,0.0,14.12623333,153.109584
4/9/2022 23:00,0.0,0.0,16.17753333,153.109584
5/9/2022 0:00,0.0,0.0,17.51045,153.109584
5/9/2022 1:00,0.0,0.0,18.33746667,153.109584
5/9/2022 2:00,0.0,0.0,18.86971667,153.109584
5/9/2022 3:00,0.0,0.0,19.21458333,153.109584
5/9/2022 4:00,0.0,0.0,20.03148333,153.109584
5/9/2022 5:00,0.0,0.0,20.1674,153.109584
5/9/2022 6:00,0.0,0.0,37.83951667,153.109584
5/9/2022 7:00,0.114,114.0,129.0012167,153.109584
5/9/2022 8:00,1.385,1385.0,264.5788333,153.109584
5/9/2022 9:00,4.548,4548.0,328.476,153.109584
5/9/2022 10:00,5.928,5928.0,519.826,153.109584
5/9/2022 11:00,10.029,10029.0,734.5088333,153.109584
5/9/2022 12:00,15.54,15540.0,752.9408333,153.109584
5/9/2022 13:00,15.568,15568.0,712.4678333,153.109584
5/9/2022 14:00,13.317,13317.0,626.5093333,153.109584
5/9/2022 15:00,10.226,10226.0,432.48,153.109584
5/9/2022 16:00,6.417,6417.0,247.3032667,153.109584
5/9/2022 17:00,3.6,3600.0,103.5006167,153.109584
5/9/2022 18:00,1.481,1481.0,22.12668333,153.109584
5/9/2022 19:00,0.126,126.0,12.58466667,153.109584
5/9/2022 20:00,0.0,0.0,13.20546667,153.109584
5/9/2022 21:00,0.0,0.0,14.37418333,153.109584
5/9/2022 22:00,0.0,0.0,15.58208333,153.109584
5/9/2022 23:00,0.0,0.0,17.04216667,153.109584
6/9/2022 0:00,0.0,0.0,17.85318333,153.109584
6/9/2022 1:00,0.0,0.0,18.64241667,153.109584
6/9/2022 2:00,0.0,0.0,20.00908333,153.109584
6/9/2022 3:00,0.0,0.0,21.58286667,153.109584
6/9/2022 4:00,0.0,0.0,22.5809,153.109584
6/9/2022 5:00,0.0,0.0,23.34815,153.109584
6/9/2022 6:00,0.0,0.0,44.42203333,153.109584
6/9/2022 7:00,0.216,216.0,105.4591,153.109584
6/9/2022 8:00,1.547,1547.0,267.8853333,153.109584
6/9/2022 9:00,4.335,4335.0,538.8296667,153.109584
6/9/2022 10:00,9.266,9266.0,660.828,153.109584
6/9/2022 11:00,12.744,12744.0,722.4991667,153.109584
6/9/2022 12:00,14.546,14546.0,646.1863333,153.109584
6/9/2022 13:00,13.428,13428.0,527.6704167,153.109584
6/9/2022 14:00,11.879,11879.0,632.8381667,153.109584
6/9/2022 15:00,10.539,10539.0,514.4008333,153.109584
6/9/2022 16:00,8.135,8135.0,303.8806667,153.109584
6/9/2022 17:00,4.153,4153.0,109.8396167,153.109584
6/9/2022 18:00,1.487,1487.0,18.24438333,153.109584
6/9/2022 19:00,0.099,99.0,11.74173333,153.109584
6/9/2022 20:00,0.0,0.0,12.21473333,153.109584
6/9/2022 21:00,0.0,0.0,13.26873333,153.109584
6/9/2022 22:00,0.0,0.0,14.82183333,153.109584
6/9/2022 23:00,0.0,0.0,15.56101667,153.109584
7/9/2022 0:00,0.0,0.0,16.76056667,153.109584
7/9/2022 1:00,0.0,0.0,17.69086667,153.109584
7/9/2022 2:00,0.0,0.0,18.29781667,153.109584
7/9/2022 3:00,0.0,0.0,18.83301667,153.109584
7/9/2022 4:00,0.0,0.0,19.10171667,153.109584
7/9/2022 5:00,0.0,0.0,19.23175,153.109584
7/9/2022 6:00,0.0,0.0,21.24111667,153.109584
7/9/2022 7:00,0.0,0.0,31.45473333,153.109584
7/9/2022 8:00,0.089,89.0,56.64355,153.109584
7/9/2022 9:00,0.676,676.0,96.65473333,153.109584
7/9/2022 10:00,1.583,1583.0,127.7748667,153.109584
7/9/2022 11:00,2.091,2091.0,110.7982167,153.109584
7/9/2022 12:00,1.689,1689.0,114.1396333,153.109584
7/9/2022 13:00,1.614,1614.0,172.3548333,153.109584
