Time,generation(kWh),power(W),Irradiance (W/m2),Area
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,160.743296
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,160.743296
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,160.743296
2022-09-01 03:00:00,0.0,0.0,20.35585,160.743296
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,160.743296
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,160.743296
2022-09-01 06:00:00,0.0,0.0,50.16765,160.743296
2022-09-01 07:00:00,0.261,261.0,196.8665,160.743296
2022-09-01 08:00:00,1.751,1751.0,386.078,160.743296
2022-09-01 09:00:00,4.329,4329.0,519.3818333333334,160.743296
2022-09-01 10:00:00,7.517,7517.0,667.1233333333333,160.743296
2022-09-01 11:00:00,10.731,10731.0,713.6126666666667,160.743296
2022-09-01 12:00:00,13.312,13312.0,723.2701666666667,160.743296
2022-09-01 13:00:00,14.212,14212.0,725.0236666666667,160.743296
2022-09-01 14:00:00,13.43,13430.0,461.2778333333333,160.743296
2022-09-01 15:00:00,8.779,8779.0,207.6986666666667,160.743296
2022-09-01 16:00:00,4.596,4596.0,49.11351666666667,160.743296
2022-09-01 17:00:00,0.619,619.0,54.36436666666667,160.743296
2022-09-01 18:00:00,0.828,828.0,20.2311,160.743296
2022-09-01 19:00:00,0.1,100.0,12.55418333333333,160.743296
2022-09-01 20:00:00,0.0,0.0,13.3777,160.743296
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,160.743296
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,160.743296
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,160.743296
2022-09-02 00:00:00,0.0,0.0,16.57841666666667,160.743296
2022-09-02 01:00:00,0.0,0.0,17.23805,160.743296
2022-09-02 02:00:00,0.0,0.0,17.65525,160.743296
2022-09-02 03:00:00,0.0,0.0,18.07253333333333,160.743296
2022-09-02 04:00:00,0.0,0.0,18.64211666666667,160.743296
2022-09-02 05:00:00,0.0,0.0,19.28181666666667,160.743296
2022-09-02 06:00:00,0.0,0.0,40.76994999999999,160.743296
2022-09-02 07:00:00,0.244,244.0,107.4201833333333,160.743296
2022-09-02 08:00:00,1.477,1477.0,239.4693333333334,160.743296
2022-09-02 09:00:00,3.791,3791.0,368.0026666666666,160.743296
2022-09-02 10:00:00,6.22,6220.0,491.554,160.743296
2022-09-02 11:00:00,8.365,8365.0,594.4946666666666,160.743296
2022-09-02 12:00:00,11.591,11591.0,532.8546666666666,160.743296
2022-09-02 13:00:00,10.556,10556.0,540.767,160.743296
2022-09-02 14:00:00,10.121,10121.0,568.4580000000001,160.743296
2022-09-02 15:00:00,0.737,737.0,491.1695,160.743296
2022-09-02 16:00:00,8.537,8537.0,312.3598333333333,160.743296
2022-09-02 17:00:00,5.079,5079.0,116.1395666666667,160.743296
2022-09-02 18:00:00,2.174,2174.0,29.15153333333333,160.743296
2022-09-02 19:00:00,0.226,226.0,16.30821666666667,160.743296
2022-09-02 20:00:00,0.0,0.0,17.57246666666667,160.743296
2022-09-02 21:00:00,0.0,0.0,18.16278333333333,160.743296
2022-09-02 22:00:00,0.0,0.0,18.58225,160.743296
2022-09-02 23:00:00,0.0,0.0,19.49351666666666,160.743296
2022-09-03 00:00:00,0.0,0.0,20.34196666666667,160.743296
2022-09-03 01:00:00,0.0,0.0,20.57106666666666,160.743296
2022-09-03 02:00:00,0.0,0.0,21.13556666666667,160.743296
2022-09-03 03:00:00,0.0,0.0,21.27101666666667,160.743296
2022-09-03 04:00:00,0.0,0.0,21.77025,160.743296
2022-09-03 05:00:00,0.0,0.0,21.99301666666667,160.743296
2022-09-03 06:00:00,0.0,0.0,56.2816,160.743296
2022-09-03 07:00:00,0.248,248.0,202.872,160.743296
2022-09-03 08:00:00,1.937,1937.0,389.6216666666667,160.743296
2022-09-03 09:00:00,4.67,4670.0,546.4738333333333,160.743296
2022-09-03 10:00:00,8.246,8246.0,663.7115,160.743296
2022-09-03 11:00:00,11.268,11268.0,731.8720000000001,160.743296
2022-09-03 12:00:00,14.459,14459.0,745.0365,160.743296
2022-09-03 13:00:00,15.708,15708.0,707.0593333333334,160.743296
2022-09-03 14:00:00,14.416,14416.0,618.1786666666667,160.743296
2022-09-03 15:00:00,11.976,11976.0,477.6898333333333,160.743296
2022-09-03 16:00:00,8.294,8294.0,308.939,160.743296
2022-09-03 17:00:00,4.864,4864.0,99.39241666666668,160.743296
2022-09-03 18:00:00,1.725,1725.0,20.27755,160.743296
2022-09-03 19:00:00,0.119,119.0,11.97608333333334,160.743296
2022-09-03 20:00:00,0.0,0.0,13.10186666666667,160.743296
2022-09-03 21:00:00,0.0,0.0,14.40348333333333,160.743296
2022-09-03 22:00:00,0.0,0.0,16.047,160.743296
2022-09-03 23:00:00,0.0,0.0,17.2622,160.743296
2022-09-04 00:00:00,0.0,0.0,17.98665,160.743296
2022-09-04 01:00:00,0.0,0.0,18.52416666666667,160.743296
2022-09-04 02:00:00,0.0,0.0,19.07886666666667,160.743296
2022-09-04 03:00:00,0.0,0.0,19.28621666666667,160.743296
2022-09-04 04:00:00,0.0,0.0,19.82691666666667,160.743296
2022-09-04 05:00:00,0.0,0.0,19.99045,160.743296
2022-09-04 06:00:00,0.0,0.0,59.38404999999999,160.743296
2022-09-04 07:00:00,0.208,208.0,219.8753333333333,160.743296
2022-09-04 08:00:00,1.911,1911.0,387.1749333333333,160.743296
2022-09-04 09:00:00,4.623,4623.0,556.1385,160.743296
2022-09-04 10:00:00,8.108,8108.000000000001,668.4125,160.743296
2022-09-04 11:00:00,11.387,11387.0,733.0811666666667,160.743296
2022-09-04 12:00:00,14.805,14805.0,747.8863333333334,160.743296
2022-09-04 13:00:00,15.648,15648.0,716.0816666666667,160.743296
2022-09-04 14:00:00,14.758,14758.0,632.7701666666667,160.743296
2022-09-04 15:00:00,12.162,12162.0,497.7605,160.743296
2022-09-04 16:00:00,8.356,8356.0,332.7555,160.743296
2022-09-04 17:00:00,4.921,4921.0,108.38955,160.743296
2022-09-04 18:00:00,1.761,1761.0,19.362855,160.743296
2022-09-04 19:00:00,0.122,122.0,10.63386166666667,160.743296
2022-09-04 20:00:00,0.0,0.0,11.70626666666666,160.743296
2022-09-04 21:00:00,0.0,0.0,12.5621,160.743296
2022-09-04 22:00:00,0.0,0.0,14.12623333333333,160.743296
2022-09-04 23:00:00,0.0,0.0,16.17753333333334,160.743296
2022-09-05 00:00:00,0.0,0.0,17.51045,160.743296
2022-09-05 01:00:00,0.0,0.0,18.33746666666666,160.743296
2022-09-05 02:00:00,0.0,0.0,18.86971666666667,160.743296
2022-09-05 03:00:00,0.0,0.0,19.21458333333333,160.743296
2022-09-05 04:00:00,0.0,0.0,20.03148333333333,160.743296
2022-09-05 05:00:00,0.0,0.0,20.1674,160.743296
2022-09-05 06:00:00,0.0,0.0,37.83951666666666,160.743296
2022-09-05 07:00:00,0.102,102.0,129.0012166666667,160.743296
2022-09-05 08:00:00,1.329,1329.0,264.5788333333333,160.743296
2022-09-05 09:00:00,3.901,3901.0,328.476,160.743296
2022-09-05 10:00:00,5.478,5478.0,519.826,160.743296
2022-09-05 11:00:00,9.012,9012.0,734.5088333333333,160.743296
2022-09-05 12:00:00,14.174,14174.0,752.9408333333333,160.743296
2022-09-05 13:00:00,15.551,15551.0,712.4678333333334,160.743296
2022-09-05 14:00:00,14.378,14378.0,626.5093333333333,160.743296
2022-09-05 15:00:00,11.357,11357.0,432.48,160.743296
2022-09-05 16:00:00,7.017,7017.0,247.3032666666666,160.743296
2022-09-05 17:00:00,4.059,4059.0,103.5006166666667,160.743296
2022-09-05 18:00:00,1.63,1630.0,22.12668333333333,160.743296
2022-09-05 19:00:00,0.132,132.0,12.58466666666667,160.743296
2022-09-05 20:00:00,0.0,0.0,13.20546666666666,160.743296
2022-09-05 21:00:00,0.0,0.0,14.37418333333333,160.743296
2022-09-05 22:00:00,0.0,0.0,15.58208333333334,160.743296
2022-09-05 23:00:00,0.0,0.0,17.04216666666667,160.743296
2022-09-06 00:00:00,0.0,0.0,17.85318333333333,160.743296
2022-09-06 01:00:00,0.0,0.0,18.64241666666667,160.743296
2022-09-06 02:00:00,0.0,0.0,20.00908333333334,160.743296
2022-09-06 03:00:00,0.0,0.0,21.58286666666667,160.743296
2022-09-06 04:00:00,0.0,0.0,22.5809,160.743296
2022-09-06 05:00:00,0.0,0.0,23.34815,160.743296
2022-09-06 06:00:00,0.0,0.0,44.42203333333333,160.743296
2022-09-06 07:00:00,0.193,193.0,105.4591,160.743296
2022-09-06 08:00:00,1.48,1480.0,267.8853333333333,160.743296
2022-09-06 09:00:00,4.02,4020.0,538.8296666666668,160.743296
2022-09-06 10:00:00,7.942,7942.0,660.828,160.743296
2022-09-06 11:00:00,10.615,10615.0,722.4991666666666,160.743296
2022-09-06 12:00:00,13.575,13575.0,646.1863333333333,160.743296
2022-09-06 13:00:00,13.476,13476.0,527.6704166666667,160.743296
2022-09-06 14:00:00,12.29,12290.0,632.8381666666667,160.743296
2022-09-06 15:00:00,11.759,11759.0,514.4008333333333,160.743296
2022-09-06 16:00:00,8.787,8787.0,303.8806666666666,160.743296
2022-09-06 17:00:00,4.711,4711.0,109.8396166666667,160.743296
2022-09-06 18:00:00,1.645,1645.0,18.24438333333334,160.743296
2022-09-06 19:00:00,0.108,108.0,11.74173333333333,160.743296
2022-09-06 20:00:00,0.0,0.0,12.21473333333333,160.743296
2022-09-06 21:00:00,0.0,0.0,13.26873333333333,160.743296
2022-09-06 22:00:00,0.0,0.0,14.82183333333333,160.743296
2022-09-06 23:00:00,0.0,0.0,15.56101666666667,160.743296
2022-09-07 00:00:00,0.0,0.0,16.76056666666667,160.743296
2022-09-07 01:00:00,0.0,0.0,17.69086666666666,160.743296
2022-09-07 02:00:00,0.0,0.0,18.29781666666667,160.743296
2022-09-07 03:00:00,0.0,0.0,18.83301666666667,160.743296
2022-09-07 04:00:00,0.0,0.0,19.10171666666667,160.743296
2022-09-07 05:00:00,0.0,0.0,19.23175,160.743296
2022-09-07 06:00:00,0.0,0.0,21.24111666666666,160.743296
2022-09-07 07:00:00,0.0,0.0,31.45473333333333,160.743296
2022-09-07 08:00:00,0.086,86.0,56.64355,160.743296
2022-09-07 09:00:00,0.665,665.0,96.65473333333334,160.743296
2022-09-07 10:00:00,1.483,1483.0,127.7748666666667,160.743296
2022-09-07 11:00:00,2.049,2049.0,110.7982166666667,160.743296
2022-09-07 12:00:00,1.697,1697.0,114.1396333333333,160.743296
2022-09-07 13:00:00,1.64,1640.0,172.3548333333333,160.743296
2022-09-07 14:00:00,2.818,2818.0,165.7826666666666,160.743296
2022-09-07 15:00:00,2.854,2854.0,131.3856666666666,160.743296
2022-09-07 16:00:00,2.219,2219.0,87.29148333333333,160.743296
2022-09-07 17:00:00,1.309,1309.0,55.5383,160.743296
2022-09-07 18:00:00,0.623,623.0,24.39131666666667,160.743296
2022-09-07 19:00:00,0.001,1.0,22.44916666666667,160.743296
2022-09-07 20:00:00,0.0,0.0,22.71965,160.743296
2022-09-07 21:00:00,0.0,0.0,23.23863333333333,160.743296
2022-09-07 22:00:00,0.0,0.0,23.33571666666667,160.743296
2022-09-07 23:00:00,0.0,0.0,23.59508333333333,160.743296
2022-09-08 00:00:00,0.0,0.0,23.80293333333334,160.743296
2022-09-08 01:00:00,0.0,0.0,24.07888333333334,160.743296
2022-09-08 02:00:00,0.0,0.0,24.2255,160.743296
2022-09-08 03:00:00,0.0,0.0,24.31916666666667,160.743296
2022-09-08 04:00:00,0.0,0.0,24.42231666666667,160.743296
2022-09-08 05:00:00,0.0,0.0,24.47043333333334,160.743296
2022-09-08 06:00:00,0.0,0.0,59.36963333333334,160.743296
2022-09-08 07:00:00,0.503,503.0,205.6395,160.743296
2022-09-08 08:00:00,1.804,1804.0,403.7506666666666,160.743296
2022-09-08 09:00:00,4.373,4373.0,561.5408333333332,160.743296
2022-09-08 10:00:00,7.915,7915.0,672.492,160.743296
2022-09-08 11:00:00,10.92,10920.0,728.5183333333333,160.743296
2022-09-08 12:00:00,13.942,13942.0,705.7765,160.743296
2022-09-08 13:00:00,15.53,15530.0,680.4181666666666,160.743296
2022-09-08 14:00:00,13.416,13416.0,612.9673333333333,160.743296
2022-09-08 15:00:00,11.705,11705.0,470.5733333333333,160.743296
2022-09-08 16:00:00,8.119,8119.0,216.8198333333333,160.743296
2022-09-08 17:00:00,4.426,4426.0,51.21763333333333,160.743296
2022-09-08 18:00:00,0.845,845.0,14.5817,160.743296
2022-09-08 19:00:00,0.024,24.0,12.10276666666666,160.743296
2022-09-08 20:00:00,0.0,0.0,13.26726666666666,160.743296
2022-09-08 21:00:00,0.0,0.0,14.3395,160.743296
2022-09-08 22:00:00,0.0,0.0,15.45056666666667,160.743296
2022-09-08 23:00:00,0.0,0.0,17.34031666666667,160.743296
2022-09-09 00:00:00,0.0,0.0,19.45995,160.743296
2022-09-09 01:00:00,0.0,0.0,20.72846666666667,160.743296
2022-09-09 02:00:00,0.0,0.0,21.99141666666667,160.743296
2022-09-09 03:00:00,0.0,0.0,23.06845,160.743296
2022-09-09 04:00:00,0.0,0.0,23.06151666666667,160.743296
2022-09-09 05:00:00,0.0,0.0,23.62443333333334,160.743296
2022-09-09 06:00:00,0.0,0.0,51.91603333333334,160.743296
2022-09-09 07:00:00,0.284,284.0,210.0794166666667,160.743296
2022-09-09 08:00:00,1.88,1880.0,405.6336666666667,160.743296
2022-09-09 09:00:00,4.488,4488.0,559.3573333333334,160.743296
2022-09-09 10:00:00,7.932,7932.0,672.8756666666667,160.743296
2022-09-09 11:00:00,10.731,10731.0,736.3485000000001,160.743296
2022-09-09 12:00:00,13.879,13879.0,744.1653333333334,160.743296
2022-09-09 13:00:00,15.291,15291.0,701.4668333333334,160.743296
2022-09-09 14:00:00,13.812,13812.0,607.9178333333334,160.743296
2022-09-09 15:00:00,11.535,11535.0,470.1803333333334,160.743296
2022-09-09 16:00:00,8.245,8245.0,280.1775,160.743296
2022-09-09 17:00:00,4.528,4528.0,109.5291333333333,160.743296
2022-09-09 18:00:00,1.671,1671.0,15.72447166666667,160.743296
2022-09-09 19:00:00,0.091,91.0,9.923155,160.743296
2022-09-09 20:00:00,0.0,0.0,11.44795,160.743296
2022-09-09 21:00:00,0.0,0.0,13.42261666666667,160.743296
2022-09-09 22:00:00,0.0,0.0,14.88571666666667,160.743296
2022-09-09 23:00:00,0.0,0.0,15.78476666666667,160.743296
2022-09-10 00:00:00,0.0,0.0,15.81445,160.743296
2022-09-10 01:00:00,0.0,0.0,16.66255,160.743296
2022-09-10 02:00:00,0.0,0.0,17.33716666666667,160.743296
2022-09-10 03:00:00,0.0,0.0,18.35428333333333,160.743296
2022-09-10 04:00:00,0.0,0.0,18.9491,160.743296
2022-09-10 05:00:00,0.0,0.0,19.55058333333334,160.743296
2022-09-10 06:00:00,0.0,0.0,38.95545,160.743296
2022-09-10 07:00:00,0.168,168.0,153.5398833333333,160.743296
2022-09-10 08:00:00,2.217,2217.0,278.8301666666666,160.743296
2022-09-10 09:00:00,4.213,4213.0,222.6686666666666,160.743296
2022-09-10 10:00:00,3.89,3890.0,594.0833333333333,160.743296
2022-09-10 11:00:00,9.893,9893.0,705.952,160.743296
2022-09-10 12:00:00,13.141,13141.0,718.5321666666666,160.743296
2022-09-10 13:00:00,14.36,14360.0,669.3545,160.743296
2022-09-10 14:00:00,13.347,13347.0,558.3185000000001,160.743296
2022-09-10 15:00:00,10.771,10771.0,243.2273333333333,160.743296
2022-09-10 16:00:00,5.129,5129.0,116.21415,160.743296
2022-09-10 17:00:00,2.387,2387.0,58.97748333333333,160.743296
2022-09-10 18:00:00,0.941,941.0,18.6724,160.743296
2022-09-10 19:00:00,0.019,19.0,15.86816666666666,160.743296
2022-09-10 20:00:00,0.0,0.0,16.7573,160.743296
2022-09-10 21:00:00,0.0,0.0,17.77235,160.743296
2022-09-10 22:00:00,0.0,0.0,18.17328333333333,160.743296
2022-09-10 23:00:00,0.0,0.0,18.41616666666667,160.743296
2022-09-11 00:00:00,0.0,0.0,19.1244,160.743296
2022-09-11 01:00:00,0.0,0.0,19.48528333333334,160.743296
2022-09-11 02:00:00,0.0,0.0,20.3899,160.743296
2022-09-11 03:00:00,0.0,0.0,20.43545,160.743296
2022-09-11 04:00:00,0.0,0.0,20.44121666666667,160.743296
2022-09-11 05:00:00,0.0,0.0,21.17633333333333,160.743296
2022-09-11 06:00:00,0.0,0.0,40.7654,160.743296
2022-09-11 07:00:00,0.192,192.0,140.7224166666667,160.743296
2022-09-11 08:00:00,1.859,1859.0,264.1993333333334,160.743296
2022-09-11 09:00:00,4.028,4028.0,423.3266666666667,160.743296
2022-09-11 10:00:00,6.958,6958.0,483.9428333333333,160.743296
2022-09-11 11:00:00,8.603,8603.0,491.6985,160.743296
2022-09-11 12:00:00,8.869,8869.0,566.984,160.743296
2022-09-11 13:00:00,10.297,10297.0,587.047,160.743296
2022-09-11 14:00:00,11.277,11277.0,389.6835,160.743296
2022-09-11 15:00:00,7.158,7158.0,292.8456666666667,160.743296
2022-09-11 16:00:00,5.103,5103.0,290.9358333333333,160.743296
2022-09-11 17:00:00,5.067,5067.0,84.92021666666668,160.743296
2022-09-11 18:00:00,1.232,1232.0,21.56775,160.743296
2022-09-11 19:00:00,0.015,15.0,18.65105,160.743296
2022-09-11 20:00:00,0.0,0.0,19.4741,160.743296
2022-09-11 21:00:00,0.0,0.0,20.27926666666667,160.743296
2022-09-11 22:00:00,0.0,0.0,20.89138333333333,160.743296
2022-09-11 23:00:00,0.0,0.0,21.3213,160.743296
2022-09-12 00:00:00,0.0,0.0,21.5606,160.743296
2022-09-12 01:00:00,0.0,0.0,21.90763333333334,160.743296
2022-09-12 02:00:00,0.0,0.0,22.13618333333334,160.743296
2022-09-12 03:00:00,0.0,0.0,22.52076666666667,160.743296
2022-09-12 04:00:00,0.0,0.0,22.71245,160.743296
2022-09-12 05:00:00,0.0,0.0,24.75488333333334,160.743296
2022-09-12 06:00:00,0.0,0.0,50.81316666666667,160.743296
2022-09-12 07:00:00,0.192,192.0,192.2883333333333,160.743296
2022-09-12 08:00:00,1.847,1847.0,376.6595,160.743296
2022-09-12 09:00:00,4.279,4279.0,541.1131666666666,160.743296
2022-09-12 10:00:00,7.678,7678.0,660.5695,160.743296
2022-09-12 11:00:00,10.668,10668.0,718.9615,160.743296
2022-09-12 12:00:00,13.539,13539.0,727.7036666666667,160.743296
2022-09-12 13:00:00,14.353,14353.0,673.3013333333333,160.743296
2022-09-12 14:00:00,13.182,13182.0,494.0838333333333,160.743296
2022-09-12 15:00:00,9.395,9395.0,392.044,160.743296
2022-09-12 16:00:00,6.756,6756.0,226.7925,160.743296
2022-09-12 17:00:00,3.737,3737.0,86.37841666666668,160.743296
2022-09-12 18:00:00,1.292,1292.0,15.79067833333334,160.743296
2022-09-12 19:00:00,0.065,65.0,10.51538333333333,160.743296
2022-09-12 20:00:00,0.0,0.0,11.26116666666667,160.743296
2022-09-12 21:00:00,0.0,0.0,12.9967,160.743296
2022-09-12 22:00:00,0.0,0.0,15.49091666666667,160.743296
2022-09-12 23:00:00,0.0,0.0,16.79068333333333,160.743296
2022-09-13 00:00:00,0.0,0.0,17.93031666666667,160.743296
2022-09-13 01:00:00,0.0,0.0,17.84955,160.743296
2022-09-13 02:00:00,0.0,0.0,18.73365,160.743296
2022-09-13 03:00:00,0.0,0.0,21.03368333333334,160.743296
2022-09-13 04:00:00,0.0,0.0,22.35316666666667,160.743296
2022-09-13 05:00:00,0.0,0.0,23.07545,160.743296
2022-09-13 06:00:00,0.0,0.0,51.26111666666667,160.743296
2022-09-13 07:00:00,0.209,209.0,188.6116666666667,160.743296
2022-09-13 08:00:00,1.855,1855.0,370.207,160.743296
2022-09-13 09:00:00,4.272,4272.0,529.7441666666666,160.743296
2022-09-13 10:00:00,7.628,7628.0,648.1355,160.743296
2022-09-13 11:00:00,10.525,10525.0,712.2861666666666,160.743296
2022-09-13 12:00:00,13.587,13587.0,723.9461666666666,160.743296
2022-09-13 13:00:00,14.722,14722.0,683.4053333333334,160.743296
2022-09-13 14:00:00,13.626,13626.0,588.7715,160.743296
