Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,141.481008,0.0
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,141.481008,0.0
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,141.481008,0.0
2022-09-01 03:00:00,0.0,0.0,20.35585,141.481008,0.0
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,141.481008,0.0
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,141.481008,0.0
2022-09-01 06:00:00,0.0,0.0,50.16765,141.481008,0.0
2022-09-01 07:00:00,0.192,192.0,196.8665,141.481008,0.6893364815253686
2022-09-01 08:00:00,1.808,1808.0,386.078,141.481008,3.30997890533005
2022-09-01 09:00:00,5.249,5249.0,519.3818333333334,141.481008,7.143181289579135
2022-09-01 10:00:00,8.371,8371.0,667.1233333333333,141.481008,8.868967547425571
2022-09-01 11:00:00,11.565,11565.0,713.6126666666667,141.481008,11.454732234169771
2022-09-01 12:00:00,13.472,13472.0,723.2701666666667,141.481008,13.165379337349988
2022-09-01 13:00:00,14.03,14030.0,725.0236666666667,141.481008,13.677519492296186
2022-09-01 14:00:00,13.484,13484.0,461.2778333333333,141.481008,20.661317589144637
2022-09-01 15:00:00,8.991,8991.0,207.6986666666667,141.481008,30.596809586172412
2022-09-01 16:00:00,4.708,4708.0,49.11351666666667,141.481008,67.75436460725334
2022-09-01 17:00:00,0.632,632.0,54.36436666666667,141.481008,8.216835640791139
2022-09-01 18:00:00,0.838,838.0,20.2311,141.481008,29.276986774307076
2022-09-01 19:00:00,0.098,98.0,12.55418333333333,141.481008,5.517463436466137
2022-09-01 20:00:00,0.0,0.0,13.3777,141.481008,0.0
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,141.481008,0.0
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,141.481008,0.0
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,141.481008,0.0
2022-09-02 00:00:00,0.0,0.0,16.57841666666667,141.481008,0.0
2022-09-02 01:00:00,0.0,0.0,17.23805,141.481008,0.0
2022-09-02 02:00:00,0.0,0.0,17.65525,141.481008,0.0
2022-09-02 03:00:00,0.0,0.0,18.07253333333333,141.481008,0.0
2022-09-02 04:00:00,0.0,0.0,18.64211666666667,141.481008,0.0
2022-09-02 05:00:00,0.0,0.0,19.28181666666667,141.481008,0.0
2022-09-02 06:00:00,0.0,0.0,40.76994999999999,141.481008,0.0
2022-09-02 07:00:00,0.252,252.0,107.4201833333333,141.481008,1.65812209401164
2022-09-02 08:00:00,1.547,1547.0,239.4693333333334,141.481008,4.566066825471455
2022-09-02 09:00:00,4.058,4058.0,368.0026666666666,141.481008,7.79404540753991
2022-09-02 10:00:00,6.583,6583.0,491.554,141.481008,9.465737905935486
2022-09-02 11:00:00,8.718,8718.0,594.4946666666666,141.481008,10.365034608154826
2022-09-02 12:00:00,11.193,11193.0,532.8546666666666,141.481008,14.847029956527736
2022-09-02 13:00:00,5.116,5116.0,540.767,141.481008,6.686859671195177
2022-09-02 14:00:00,11.166,11166.0,568.4580000000001,141.481008,13.883568117567513
2022-09-02 15:00:00,11.5,11500.0,491.1695,141.481008,16.54886847300233
2022-09-02 16:00:00,8.852,8852.0,312.3598333333333,141.481008,20.030328760406242
2022-09-02 17:00:00,5.282,5282.0,116.1395666666667,141.481008,32.14549000442975
2022-09-02 18:00:00,2.127,2127.0,29.15153333333333,141.481008,51.57128365680865
2022-09-02 19:00:00,0.234,234.0,16.30821666666667,141.481008,10.141711202523314
2022-09-02 20:00:00,0.0,0.0,17.57246666666667,141.481008,0.0
2022-09-02 21:00:00,0.0,0.0,18.16278333333333,141.481008,0.0
2022-09-02 22:00:00,0.0,0.0,18.58225,141.481008,0.0
2022-09-02 23:00:00,0.0,0.0,19.49351666666666,141.481008,0.0
2022-09-03 00:00:00,0.0,0.0,20.34196666666667,141.481008,0.0
2022-09-03 01:00:00,0.0,0.0,20.57106666666666,141.481008,0.0
