Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,164.619488,0.0
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,164.619488,0.0
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,164.619488,0.0
2022-09-01 03:00:00,0.0,0.0,20.35585,164.619488,0.0
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,164.619488,0.0
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,164.619488,0.0
2022-09-01 06:00:00,0.0,0.0,50.16765,164.619488,0.0
2022-09-01 07:00:00,0.471,471.0,196.8665,164.619488,1.453342053243973
2022-09-01 08:00:00,2.9,2900.0,386.078,164.619488,4.562907833263973
2022-09-01 09:00:00,8.113,8113.0,519.3818333333334,164.619488,9.48884766180631
2022-09-01 10:00:00,13.131,13131.0,667.1233333333333,164.619488,11.95667497961342
2022-09-01 11:00:00,18.602,18602.0,713.6126666666667,164.619488,15.83491889288572
2022-09-01 12:00:00,20.677,20677.0,723.2701666666667,164.619488,17.36623723055285
2022-09-01 13:00:00,21.93,21930.0,725.0236666666667,164.619488,18.374063026680417
2022-09-01 14:00:00,21.096,21096.0,461.2778333333333,164.619488,27.78153801405369
2022-09-01 15:00:00,13.606,13606.0,207.6986666666667,164.619488,39.793809030779975
2022-09-01 16:00:00,7.049,7049.0,49.11351666666667,164.619488,87.18569462341851
2022-09-01 17:00:00,0.996,996.0,54.36436666666667,164.619488,11.129195176605716
2022-09-01 18:00:00,1.321,1321.0,20.2311,164.619488,39.664508237072745
2022-09-01 19:00:00,0.185,185.0,12.55418333333333,164.619488,8.951627777691753
2022-09-01 20:00:00,0.0,0.0,13.3777,164.619488,0.0
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,164.619488,0.0
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,164.619488,0.0
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,164.619488,0.0
2022-09-02 00:00:00,0.0,0.0,16.57841666666667,164.619488,0.0
