Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,19.43293333333333,164.73816,0.0
2022-09-01 01:00:00,0.0,0.0,20.24398333333333,164.73816,0.0
2022-09-01 02:00:00,0.0,0.0,20.15626666666667,164.73816,0.0
2022-09-01 03:00:00,0.0,0.0,20.35585,164.73816,0.0
2022-09-01 04:00:00,0.0,0.0,20.72723333333333,164.73816,0.0
2022-09-01 05:00:00,0.0,0.0,20.77506666666667,164.73816,0.0
2022-09-01 06:00:00,0.0,0.0,50.16765,164.73816,0.0
2022-09-01 07:00:00,0.218,218.0,196.8665,164.73816,0.6721875469972254
2022-09-01 08:00:00,2.396,2396.0,386.078,164.73816,3.7671902028466193
2022-09-01 09:00:00,6.54,6540.0,519.3818333333334,164.73816,7.643579418535453
2022-09-01 10:00:00,10.172,10172.0,667.1233333333333,164.73816,9.255630525759297
2022-09-01 11:00:00,13.867,13867.0,713.6126666666667,164.73816,11.795755294178635
2022-09-01 12:00:00,14.911,14911.0,723.2701666666667,164.73816,12.514456917042297
2022-09-01 13:00:00,15.776,15776.0,725.0236666666667,164.73816,13.208408845133471
2022-09-01 14:00:00,15.369,15369.0,461.2778333333333,164.73816,20.22501323748597
2022-09-01 15:00:00,10.518,10518.0,207.6986666666667,164.73816,30.7400979484025
2022-09-01 16:00:00,5.426,5426.0,49.11351666666667,164.73816,67.06324232146493
2022-09-01 17:00:00,0.689,689.0,54.36436666666667,164.73816,7.693264747298434
2022-09-01 18:00:00,0.935,935.0,20.2311,164.73816,28.05420093051144
2022-09-01 19:00:00,0.115,115.0,12.55418333333333,164.73816,5.560516872645045
2022-09-01 20:00:00,0.0,0.0,13.3777,164.73816,0.0
2022-09-01 21:00:00,0.0,0.0,14.57248333333333,164.73816,0.0
2022-09-01 22:00:00,0.0,0.0,15.35718333333334,164.73816,0.0
2022-09-01 23:00:00,0.0,0.0,15.88366666666666,164.73816,0.0
