Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,18.61913333333333,151.171488,0.0
2022-09-01 00:15:00,0.0,0.0,19.18526666666667,151.171488,0.0
2022-09-01 00:30:00,0.0,0.0,19.8244,151.171488,0.0
2022-09-01 00:45:00,0.0,0.0,20.10293333333333,151.171488,0.0
2022-09-01 01:00:00,0.0,0.0,20.19786666666667,151.171488,0.0
2022-09-01 01:15:00,0.0,0.0,20.26393333333333,151.171488,0.0
2022-09-01 01:30:00,0.0,0.0,20.4042,151.171488,0.0
2022-09-01 01:45:00,0.0,0.0,20.10993333333333,151.171488,0.0
2022-09-01 02:00:00,0.0,0.0,19.98473333333333,151.171488,0.0
2022-09-01 02:15:00,0.0,0.0,19.97093333333333,151.171488,0.0
2022-09-01 02:30:00,0.0,0.0,20.25013333333333,151.171488,0.0
2022-09-01 02:45:00,0.0,0.0,20.41926666666667,151.171488,0.0
2022-09-01 03:00:00,0.0,0.0,20.42706666666667,151.171488,0.0
2022-09-01 03:15:00,0.0,0.0,20.39773333333333,151.171488,0.0
2022-09-01 03:30:00,0.0,0.0,20.32513333333333,151.171488,0.0
2022-09-01 03:45:00,0.0,0.0,20.27346666666666,151.171488,0.0
2022-09-01 04:00:00,0.0,0.0,20.50126666666667,151.171488,0.0
2022-09-01 04:15:00,0.0,0.0,20.75153333333333,151.171488,0.0
2022-09-01 04:30:00,0.0,0.0,20.83193333333333,151.171488,0.0
2022-09-01 04:45:00,0.0,0.0,20.8242,151.171488,0.0
2022-09-01 05:00:00,0.0,0.0,20.6846,151.171488,0.0
2022-09-01 05:15:00,0.0,0.0,20.54513333333334,151.171488,0.0
2022-09-01 05:30:00,0.0,0.0,20.7588,151.171488,0.0
2022-09-01 05:45:00,0.0,0.0,21.11173333333333,151.171488,0.0
2022-09-01 06:00:00,0.0,15.333333,24.1488,151.171488,0.4200211163737925
2022-09-01 06:15:00,0.054,271.66666,33.92193333333334,151.171488,5.297681676485156
2022-09-01 06:30:00,0.18,823.0,55.41593333333334,151.171488,9.824157018519442
2022-09-01 06:45:00,0.331,1366.0,87.18393333333333,151.171488,10.364404470348466
2022-09-01 07:00:00,0.488,2046.0,120.0086666666667,151.171488,11.277767339326795
