Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,18.61913333333333,166.676256,0.0
2022-09-01 00:15:00,0.0,0.0,19.18526666666667,166.676256,0.0
2022-09-01 00:30:00,0.0,0.0,19.8244,166.676256,0.0
2022-09-01 00:45:00,0.0,0.0,20.10293333333333,166.676256,0.0
2022-09-01 01:00:00,0.0,0.0,20.19786666666667,166.676256,0.0
2022-09-01 01:15:00,0.0,0.0,20.26393333333333,166.676256,0.0
2022-09-01 01:30:00,0.0,0.0,20.4042,166.676256,0.0
2022-09-01 01:45:00,0.0,0.0,20.10993333333333,166.676256,0.0
2022-09-01 02:00:00,0.0,0.0,19.98473333333333,166.676256,0.0
2022-09-01 02:15:00,0.0,0.0,19.97093333333333,166.676256,0.0
2022-09-01 02:30:00,0.0,0.0,20.25013333333333,166.676256,0.0
2022-09-01 02:45:00,0.0,0.0,20.41926666666667,166.676256,0.0
2022-09-01 03:00:00,0.0,0.0,20.42706666666667,166.676256,0.0
2022-09-01 03:15:00,0.0,0.0,20.39773333333333,166.676256,0.0
2022-09-01 03:30:00,0.0,0.0,20.32513333333333,166.676256,0.0
2022-09-01 03:45:00,0.0,0.0,20.27346666666666,166.676256,0.0
2022-09-01 04:00:00,0.0,0.0,20.50126666666667,166.676256,0.0
2022-09-01 04:15:00,0.0,0.0,20.75153333333333,166.676256,0.0
2022-09-01 04:30:00,0.0,0.0,20.83193333333333,166.676256,0.0
2022-09-01 04:45:00,0.0,0.0,20.8242,166.676256,0.0
2022-09-01 05:00:00,0.0,0.0,20.6846,166.676256,0.0
2022-09-01 05:15:00,0.0,0.0,20.54513333333334,166.676256,0.0
2022-09-01 05:30:00,0.0,0.0,20.7588,166.676256,0.0
2022-09-01 05:45:00,0.0,0.0,21.11173333333333,166.676256,0.0
2022-09-01 06:00:00,0.0,0.0,24.1488,166.676256,0.0
2022-09-01 06:15:00,0.036,227.74908,33.92193333333334,166.676256,4.028119059341064
2022-09-01 06:30:00,0.172,800.4383,55.41593333333334,166.676256,8.66601571591834
2022-09-01 06:45:00,0.367,1514.3359,87.18393333333333,166.676256,10.42106304421665
2022-09-01 07:00:00,0.535,2296.8215,120.0086666666667,166.676256,11.482617488253648
2022-09-01 07:15:00,0.896,3699.2336,172.7806666666667,166.676256,12.845259291458984
2022-09-01 07:30:00,1.229,4989.876,223.5126666666667,166.676256,13.394110481764674
2022-09-01 07:45:00,1.554,6236.043,271.164,166.676256,13.797593095704089
2022-09-01 08:00:00,1.885,7536.547,318.7646666666667,166.676256,14.18497253347059
2022-09-01 08:15:00,2.291,9144.702,364.8773333333333,166.676256,15.036575383556988
2022-09-01 08:30:00,2.599,10343.096,406.214,166.676256,15.276432029225386
2022-09-01 08:45:00,2.999,12038.919,454.456,166.676256,15.893586664417663
2022-09-01 09:00:00,3.665,14513.065,477.902,166.676256,18.219923780607722
2022-09-01 09:15:00,3.059,11266.256,463.676,166.676256,14.577775630382018
2022-09-01 09:30:00,4.359,17817.291,522.4426666666666,166.676256,20.46111513479177
2022-09-01 09:45:00,4.758,17940.078,613.5066666666667,166.676256,17.54410848363692
2022-09-01 10:00:00,4.784,16816.268,632.1373333333333,166.676256,15.960424700310503
2022-09-01 10:15:00,5.119,19979.389,663.1346666666667,166.676256,18.076183197389025
2022-09-01 10:30:00,5.498,21482.734,675.41,166.676256,19.083073724578025
2022-09-01 10:45:00,5.815,22592.29,697.8113333333333,166.676256,19.424439637751963
2022-09-01 11:00:00,5.807,22913.65,706.5913333333333,166.676256,19.455940628080302
2022-09-01 11:15:00,6.263,24342.578,670.9533333333333,166.676256,21.767097319644602
2022-09-01 11:30:00,6.0120000000000005,23964.098,735.4413333333334,166.676256,19.549664829721387
2022-09-01 11:45:00,5.905,25851.248,741.4646666666666,166.676256,20.917863145963445
2022-09-01 12:00:00,6.571,25607.936,758.1706666666666,166.676256,20.26440523145672
2022-09-01 12:15:00,6.316,23278.053,756.6833333333333,166.676256,18.45689951842282
2022-09-01 12:30:00,6.7780000000000005,26610.086,668.8,166.676256,23.871311348842678
2022-09-01 12:45:00,5.0680000000000005,14287.947,709.4266666666666,166.676256,12.083384214839818
