Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,18.61913333333333,341.104896,0.0
2022-09-01 00:15:00,0.0,0.0,19.18526666666667,341.104896,0.0
2022-09-01 00:30:00,0.0,0.0,19.8244,341.104896,0.0
2022-09-01 00:45:00,0.0,0.0,20.10293333333333,341.104896,0.0
2022-09-01 01:00:00,0.0,0.0,20.19786666666667,341.104896,0.0
2022-09-01 01:15:00,0.0,0.0,20.26393333333333,341.104896,0.0
2022-09-01 01:30:00,0.0,0.0,20.4042,341.104896,0.0
2022-09-01 01:45:00,0.0,0.0,20.10993333333333,341.104896,0.0
2022-09-01 02:00:00,0.0,0.0,19.98473333333333,341.104896,0.0
2022-09-01 02:15:00,0.0,0.0,19.97093333333333,341.104896,0.0
2022-09-01 02:30:00,0.0,0.0,20.25013333333333,341.104896,0.0
2022-09-01 02:45:00,0.0,0.0,20.41926666666667,341.104896,0.0
2022-09-01 03:00:00,0.0,0.0,20.42706666666667,341.104896,0.0
2022-09-01 03:15:00,0.0,0.0,20.39773333333333,341.104896,0.0
2022-09-01 03:30:00,0.0,0.0,20.32513333333333,341.104896,0.0
2022-09-01 03:45:00,0.0,0.0,20.27346666666666,341.104896,0.0
2022-09-01 04:00:00,0.0,0.0,20.50126666666667,341.104896,0.0
2022-09-01 04:15:00,0.0,0.0,20.75153333333333,341.104896,0.0
2022-09-01 04:30:00,0.0,0.0,20.83193333333333,341.104896,0.0
2022-09-01 04:45:00,0.0,0.0,20.8242,341.104896,0.0
2022-09-01 05:00:00,0.0,0.0,20.6846,341.104896,0.0
2022-09-01 05:15:00,0.0,0.0,20.54513333333334,341.104896,0.0
2022-09-01 05:30:00,0.0,0.0,20.7588,341.104896,0.0
2022-09-01 05:45:00,0.0,0.0,21.11173333333333,341.104896,0.0
2022-09-01 06:00:00,0.0,0.0,24.1488,341.104896,0.0
2022-09-01 06:15:00,0.05,354.66666,33.92193333333334,341.104896,3.0651505871430755
2022-09-01 06:30:00,0.232,1063.6666,55.41593333333334,341.104896,5.627077765056249
2022-09-01 06:45:00,0.384,1550.0,87.18393333333333,341.104896,5.212034558702955
2022-09-01 07:00:00,0.546,2253.0,120.0086666666667,341.104896,5.503774453504774
2022-09-01 07:15:00,0.811,3300.3333,172.7806666666667,341.104896,5.599828196445601
2022-09-01 07:30:00,1.08,4390.3335,223.5126666666667,341.104896,5.75847410811065
2022-09-01 07:45:00,1.395,5682.6665,271.164,341.104896,6.143730893460668
2022-09-01 08:00:00,1.884,7748.0,318.7646666666667,341.104896,7.125764788601579
2022-09-01 08:15:00,2.491,10349.333,364.8773333333333,341.104896,8.315292348849368
2022-09-01 08:30:00,3.794,15231.333,406.214,341.104896,10.992464531442582
2022-09-01 08:45:00,4.832,19517.666,454.456,341.104896,12.59064813658707
2022-09-01 09:00:00,5.543,22505.666,477.902,341.104896,13.805910965182713
2022-09-01 09:15:00,4.582,14896.0,463.676,341.104896,9.418182318647883
2022-09-01 09:30:00,6.986,29340.0,522.4426666666666,341.104896,16.463930304069123
2022-09-01 09:45:00,8.029,29558.334,613.5066666666667,341.104896,14.124487962433038
2022-09-01 10:00:00,8.506,33159.332,632.1373333333333,341.104896,15.37823098958783
2022-09-01 10:15:00,9.764,37538.332,663.1346666666667,341.104896,16.59530680747912
2022-09-01 10:30:00,10.113,39819.0,675.41,341.104896,17.283627973619428
2022-09-01 10:45:00,10.797,41703.0,697.8113333333333,341.104896,17.52029144937092
2022-09-01 11:00:00,11.455,44986.0,706.5913333333333,341.104896,18.664704543459546
2022-09-01 11:15:00,12.03,46954.332,670.9533333333333,341.104896,20.516127932293266
2022-09-01 11:30:00,12.096,47267.668,735.4413333333334,341.104896,18.842051606527434
2022-09-01 11:45:00,10.474,40700.0,741.4646666666666,341.104896,16.09222128522956
2022-09-01 12:00:00,12.437,48246.668,758.1706666666666,341.104896,18.655736320036635
2022-09-01 12:15:00,12.417,48699.668,756.6833333333333,341.104896,18.867913612776505
2022-09-01 12:30:00,12.185,48694.332,668.8,341.104896,21.344903464988743
2022-09-01 12:45:00,11.132,45584.0,709.4266666666666,341.104896,18.837226929897074
2022-09-01 13:00:00,9.715,40755.668,762.0853333333333,341.104896,15.678209348801769
2022-09-01 13:15:00,11.199,40758.668,732.2486666666666,341.104896,16.31824465710188
2022-09-01 13:30:00,8.938,35014.668,649.0086666666666,341.104896,15.816542895691168
2022-09-01 13:45:00,10.409,47644.668,756.7520000000001,341.104896,18.457495642736994
2022-09-01 14:00:00,7.673,30320.0,584.1026666666666,341.104896,15.217806407610485
2022-09-01 14:15:00,8.459,31710.0,454.448,341.104896,20.456159087280486
2022-09-01 14:30:00,6.061,22602.666,456.254,341.104896,14.523290672071129
2022-09-01 14:45:00,5.9030000000000005,26256.666,350.3066666666667,341.104896,21.973701685985972
2022-09-01 15:00:00,7.074,24165.334,267.962,341.104896,26.438185076193182
2022-09-01 15:15:00,5.002,17465.666,320.3313333333334,341.104896,15.984452902435173
2022-09-01 15:30:00,1.976,6892.0,162.9513333333333,341.104896,12.39936365356359
2022-09-01 15:45:00,0.751,2015.3334,79.55,341.104896,7.427091348090869
2022-09-01 16:00:00,0.07,465.66666,25.0626,341.104896,5.447046331788886
