Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,18.61913333333333,108.533376,0.0
2022-09-01 00:15:00,0.0,0.0,19.18526666666667,108.533376,0.0
2022-09-01 00:30:00,0.0,0.0,19.8244,108.533376,0.0
2022-09-01 00:45:00,0.0,0.0,20.10293333333333,108.533376,0.0
2022-09-01 01:00:00,0.0,0.0,20.19786666666667,108.533376,0.0
2022-09-01 01:15:00,0.0,0.0,20.26393333333333,108.533376,0.0
2022-09-01 01:30:00,0.0,0.0,20.4042,108.533376,0.0
2022-09-01 01:45:00,0.0,0.0,20.10993333333333,108.533376,0.0
2022-09-01 02:00:00,0.0,0.0,19.98473333333333,108.533376,0.0
2022-09-01 02:15:00,0.0,0.0,19.97093333333333,108.533376,0.0
2022-09-01 02:30:00,0.0,0.0,20.25013333333333,108.533376,0.0
2022-09-01 02:45:00,0.0,0.0,20.41926666666667,108.533376,0.0
2022-09-01 03:00:00,0.0,0.0,20.42706666666667,108.533376,0.0
2022-09-01 03:15:00,0.0,0.0,20.39773333333333,108.533376,0.0
2022-09-01 03:30:00,0.0,0.0,20.32513333333333,108.533376,0.0
2022-09-01 03:45:00,0.0,0.0,20.27346666666666,108.533376,0.0
2022-09-01 04:00:00,0.0,0.0,20.50126666666667,108.533376,0.0
2022-09-01 04:15:00,0.0,0.0,20.75153333333333,108.533376,0.0
2022-09-01 04:30:00,0.0,0.0,20.83193333333333,108.533376,0.0
2022-09-01 04:45:00,0.0,0.0,20.8242,108.533376,0.0
2022-09-01 05:00:00,0.0,0.0,20.6846,108.533376,0.0
2022-09-01 05:15:00,0.0,0.0,20.54513333333334,108.533376,0.0
2022-09-01 05:30:00,0.0,0.0,20.7588,108.533376,0.0
2022-09-01 05:45:00,0.0,0.0,21.11173333333333,108.533376,0.0
2022-09-01 06:00:00,0.0,0.0,24.1488,108.533376,0.0
2022-09-01 06:15:00,0.014,131.66667,33.92193333333334,108.533376,3.5762835361554988
2022-09-01 06:30:00,0.09,417.66666,55.41593333333334,108.533376,6.9443538934378735
2022-09-01 06:45:00,0.174,710.6667,87.18393333333333,108.533376,7.510454083191381
2022-09-01 07:00:00,0.255,1085.3334,120.0086666666667,108.533376,8.332728761018357
