16.766,,,,,,17.6255,,,
15.6535,,,,,,17.6561,,,
9.18311,,,,,,17.0795,,,
11.6038,,,,,,17.0164,,,
15.5675,,,,,,16.8822,,,
10.2641,,,,,,16.4516,,,
9.11142,,,,,,16.354,,,
11.2438,,,,,,16.303,,,
12.681,,,,,,16.1727,,,
17.0033,,,,,,15.8501,,,
17.6011,,,,,,15.8765,,,
15.5733,,,,,,16.7143,,,
15.6638,,,,,,18.0167,,,
15.5266,,,,,,22.9766,,,
16.3822,,,,,,23.3299,,,
17.3856,,,,,,19.4372,,,
16.3228,,,,,,18.3263,,,
15.8776,,,,,,18.2558,,,
18.5783,,,,,,17.8522,,,
17.2346,,,,,,17.1116,,,
17.3245,,,,,,16.4192,,,
19.1885,,,,,,16.5293,,,
17.5715,,,,,,16.6438,,,
13.0707,,,,,,16.7,,,
14.0985,,,,,,16.696,,,
15.2007,,,,,,16.54,,,
17.6037,,,,,,16.5086,,,
20.0005,,,,,,16.4212,,,
17.363,,,,,,16.4028,,,
15.5573,,,,,,16.3794,,,
13.764,,,,,,16.3733,,,
13.8088,,,,,,16.4985,,,
15.7902,,,,,,16.5937,,,
14.9383,,,,,,16.6135,,,
12.6878,,,,,,17.0972,,,
13.1154,,,,,,17.6028,,,
13.7017,,,,,,18.4018,,,
15.0504,,,,,,17.5465,,,
18.0754,,,,,,17.4905,,,
15.0555,,,,,,17.2024,,,
15.6192,,,,,,17.2495,,,
15.2823,,,,,,17.6326,,,
15.6475,,,,,,17.2033,,,
16.3459,,,,,,16.7503,,,
17.7435,,,,,,16.4481,,,
17.881,,,,,,15.757,,,
19.3319,,,,,,14.4955,,,
18.9317,,,,,,15.0911,,,
18.4053,,,,,,15.612,,,
18.9121,,,,,,16.2837,,,
17.2059,,,,,,16.6755,,,
17.0105,,,,,,16.9764,,,
18.0218,,,,,,17.2757,,,
18.7242,,,,,,17.3921,,,
19.0914,,,,,,16.1242,,,
18.6547,,,,,,16.4993,,,
18.8564,,,,,,16.8044,,,
20.3744,,,,,,17.1451,,,
22.2027,,,,,,17.4892,,,
22.7493,,,,,,18.5438,,,
22.2117,,,,,,20.0478,,,
22.8525,,,,,,19.7155,,,
19.9294,,,,,,20.8945,,,
17.7263,,,,,,21.5377,,,
15.7041,,,,,,21.2082,,,
17.3065,,,,,,19.5619,,,
19.1509,,,,,,20.5192,,,
18.991,,,,,,19.5486,,,
18.2255,,,,,,18.6289,,,
19.4953,,,,,,17.5406,,,
19.5849,,,,,,16.655,,,
19.4375,,,,,,16.8971,,,
22.9235,,,,,,17.2247,,,
23.4211,,,,,,16.9413,,,
18.9296,,,,,,16.6649,,,
19.5396,,,,,,16.4696,,,
18.169,,,,,,16.6142,,,
19.0409,,,,,,16.7915,,,
20.5021,,,,,,16.9667,,,
20.5505,,,,,,16.8537,,,
20.8019,,,,,,16.8851,,,
21.4155,,,,,,16.5657,,,
22.5153,,,,,,16.6256,,,
24.6147,,,,,,16.738,,,
22.4423,,,,,,17.3713,,,
23.1851,,,,,,17.2895,,,
24.8686,,,,,,17.2579,,,
22.5441,,,,,,17.4432,,,
22.4926,,,,,,17.2174,,,
21.4747,,,,,,17.1412,,,
21.1543,,,,,,16.3904,,,
21.2436,,,,,,16.2626,,,
21.7227,,,,,,15.9561,,,
18.2166,,,,,,15.8796,,,
20.1664,,,,,,15.8775,,,
20.3701,,,,,,16.072,,,
22.2213,,,,,,15.8921,,,
22.1185,,,,,,16.1056,,,
21.2675,,,,,,16.237,,,
21.1113,,,,,,16.1259,,,
22.3855,,,,,,15.6811,,,
23.4635,,,,,,15.7371,,,
24.1084,,,,,,15.6639,,,
25.2694,,,,,,15.5876,,,
26.3013,,,,,,15.5937,,,
22.3617,,,,,,15.7749,,,
21.0059,,,,,,15.9499,,,
21.5217,,,,,,16.1788,,,
21.7773,,,,,,15.954,,,
22.2461,,,,,,15.8104,,,
22.1805,,,,,,17.0029,,,
19.8909,,,,,,17.0907,,,
20.5377,,,,,,17.392,,,
21.7679,,,,,,17.0283,,,
23.8636,,,,,,16.9011,,,
26.6035,,,,,,16.4339,,,
26.5691,,,,,,16.5935,,,
25.914,,,,,,16.5345,,,
26.745,,,,,,16.5384,,,
27.4528,,,,,,16.8603,,,
27.2209,,,,,,17.1424,,,
22.3404,,,,,,16.8215,,,
23.2366,,,,,,16.623,,,
25.0637,,,,,,16.2823,,,
24.8543,,,,,,16.4079,,,
25.1571,,,,,,16.3458,,,
23.8329,,,,,,16.1841,,,
28.5594,,,,,,16.1136,,,
30.8879,,,,,,16.2206,,,
27.4691,,,,,,16.3915,,,
27.3408,,,,,,16.4436,,,
27.7226,,,,,,16.5098,,,
27.2168,,,,,,16.6408,,,
27.0852,,,,,,16.9344,,,
27.0265,,,,,,16.9556,,,
26.5368,,,,,,16.9799,,,
26.0955,,,,,,16.7949,,,
25.595,,,,,,16.9959,,,
26.7794,,,,,,17.3043,,,
26.0964,,,,,,17.3405,,,
26.7705,,,,,,17.2794,,,
27.4172,,,,,,17.6181,,,
24.1445,,,,,,17.7806,,,
26.3991,,,,,,17.8089,,,
25.1662,,,,,,17.875,,,
24.4357,,,,,,17.5316,,,
25.8284,,,,,,17.4313,,,
26.8399,,,,,,17.5454,,,
27.3217,,,,,,17.5117,,,
27.2729,,,,,,17.5359,,,
27.7928,,,,,,17.8726,,,
27.5885,,,,,,18.4275,,,
27.2769,,,,,,18.4164,,,
25.7295,,,,,,18.6259,,,
26.4755,,,,,,19.1175,,,
26.8558,,,,,,19.2534,,,
26.4887,,,,,,19.6881,,,
26.0725,,,,,,20.5825,,,
27.3365,,,,,,21.0886,,,
27.5477,,,,,,19.8482,,,
26.6879,,,,,,19.6951,,,
25.6065,,,,,,19.7735,,,
26.9454,,,,,,19.9766,,,
27.7359,,,,,,20.5485,,,
27.4836,,,,,,20.9007,,,
27.3615,,,,,,21.0517,,,
27.3737,,,,,,20.9777,,,
27.5864,,,,,,20.998,,,
28.0239,,,,,,21.0619,,,
27.6746,,,,,,20.9803,,,
27.5864,,,,,,21.0332,,,
26.7605,,,,,,21.0021,,,
27.3095,,,,,,20.9195,,,
29.2996,,,,,,20.7223,,,
26.0195,,,,,,20.9069,,,
26.0667,,,,,,20.9769,,,
26.3038,,,,,,21.0414,,,
26.4949,,,,,,20.9805,,,
26.6099,,,,,,21.3225,,,
26.19,,,,,,21.4682,,,
27.0355,,,,,,21.8531,,,
27.3539,,,,,,22.4126,,,
27.0374,,,,,,24.5043,,,
26.8224,,,,,,25.008,,,
27.728,,,,,,25.3636,,,
30.731,,,,,,25.91,,,
28.7735,,,,,,24.1164,,,
29.2992,,,,,,23.8759,,,
26.9453,,,,,,22.6759,,,
26.5686,,,,,,21.8828,,,
26.1363,,,,,,21.3891,,,
26.4065,,,,,,21.4118,,,
26.2993,,,,,,20.6895,,,
28.4755,,,,,,19.8641,,,
28.5609,,,,,,19.4674,,,
28.5581,,,,,,19.7766,,,
28.2051,,,,,,19.8847,,,
27.8705,,,,,,19.8449,,,
26.8879,,,,,,19.4307,,,
28.3718,,,,,,19.1722,,,
25.2857,,,,,,19.2304,,,
26.0601,,,,,,19.0308,,,
26.8997,,,,,,18.7316,,,
26.2668,,,,,,18.6554,,,
27.3244,,,,,,19.6893,,,
28.3151,,,,,,21.9457,,,
28.6673,,,,,,20.1277,,,
28.2925,,,,,,18.0345,,,
26.6412,,,,,,17.0891,,,
26.0665,,,,,,16.215,,,
25.8055,,,,,,14.9245,,,
25.9983,,,,,,14.1904,,,
27.0907,,,,,,13.4686,,,
27.2449,,,,,,12.7758,,,
26.7606,,,,,,12.1486,,,
26.4655,,,,,,11.6726,,,
27.4034,,,,,,11.2539,,,
27.0961,,,,,,10.9137,,,
26.4743,,,,,,10.4452,,,
26.1454,,,,,,10.2745,,,
26.6291,,,,,,10.1034,,,
,,,,,,9.95876,,,
,,,,,,9.73381,,,
,,,,,,9.52919,,,
,,,,,,9.4457,,,
,,,,,,9.24827,,,
,,,,,,9.07113,,,
,,,,,,9.65341,,,
,,,,,,9.40093,,,
,,,,,,10.2591,,,
,,,,,,11.5275,,,
,,,,,,12.1021,,,
,,,,,,12.6382,,,
,,,,,,12.0785,,,
,,,,,,11.5909,,,
,,,,,,11.4323,,,
,,,,,,10.756,,,
,,,,,,10.3993,,,
,,,,,,10.1826,,,
,,,,,,10.1694,,,
,,,,,,10.2267,,,
,,,,,,10.4971,,,
,,,,,,10.5146,,,
,,,,,,10.2316,,,
,,,,,,9.81622,,,
,,,,,,9.44571,,,
,,,,,,8.97854,,,
,,,,,,9.16887,,,
,,,,,,9.2442,,,
,,,,,,8.99076,,,
,,,,,,9.52817,,,
,,,,,,11.4295,,,
,,,,,,16.2773,,,
,,,,,,19.1731,,,
,,,,,,14.7914,,,
,,,,,,15.1131,,,
,,,,,,15.2138,,,
,,,,,,15.0441,,,
,,,,,,13.9102,,,
,,,,,,13.5591,,,
,,,,,,12.5882,,,
,,,,,,12.0601,,,
,,,,,,11.875,,,
,,,,,,11.8296,,,
,,,,,,11.5771,,,
,,,,,,11.3903,,,
,,,,,,11.335,,,
,,,,,,11.4121,,,
,,,,,,11.3969,,,
,,,,,,11.034,,,
,,,,,,10.5623,,,
,,,,,,9.64116,,,
,,,,,,9.12202,,,
,,,,,,8.95514,,,
,,,,,,10.6,,,
,,,,,,12.6981,,,
,,,,,,13.8535,,,
,,,,,,17.8003,,,
,,,,,,19.5589,,,
,,,,,,21.2951,,,
,,,,,,21.1291,,,
,,,,,,22.3635,,,
,,,,,,15.1528,,,
,,,,,,14.1952,,,
,,,,,,14.0172,,,
,,,,,,13.9592,,,
,,,,,,13.0492,,,
,,,,,,12.8678,,,
,,,,,,12.4948,,,
,,,,,,12.3719,,,
,,,,,,12.0635,,,
,,,,,,12.3387,,,
,,,,,,12.0629,,,
,,,,,,12.2378,,,
,,,,,,11.8509,,,
,,,,,,11.8407,,,
,,,,,,11.8988,,,
,,,,,,11.615,,,
,,,,,,13.5658,,,
,,,,,,17.3529,,,
,,,,,,19.5496,,,
,,,,,,21.8155,,,
,,,,,,22.9695,,,
,,,,,,18.6248,,,
,,,,,,18.8244,,,
,,,,,,18.725,,,
,,,,,,16.1238,,,
,,,,,,15.4562,,,
,,,,,,15.6422,,,
,,,,,,14.7683,,,
,,,,,,15.3495,,,
,,,,,,15.2355,,,
,,,,,,15.5915,,,
,,,,,,15.5805,,,
,,,,,,15.329,,,
,,,,,,15.6891,,,
,,,,,,15.9469,,,
,,,,,,15.4075,,,
,,,,,,15.1621,,,
,,,,,,14.5322,,,
,,,,,,14.0783,,,
,,,,,,13.6601,,,
,,,,,,13.7312,,,
,,,,,,13.5949,,,
,,,,,,14.8119,,,
,,,,,,17.6279,,,
,,,,,,19.1713,,,
,,,,,,22.8268,,,
,,,,,,25.4324,,,
,,,,,,25.7648,,,
,,,,,,19.3133,,,
,,,,,,17.0993,,,
,,,,,,16.1841,,,
,,,,,,16.0637,,,
,,,,,,15.6314,,,
,,,,,,15.4574,,,
,,,,,,15.7228,,,
,,,,,,15.5765,,,
,,,,,,15.4901,,,
,,,,,,15.2252,,,
,,,,,,15.0929,,,
,,,,,,14.8761,,,
,,,,,,14.8294,,,
,,,,,,14.6147,,,
,,,,,,14.6166,,,
,,,,,,14.5435,,,
,,,,,,14.4681,,,
,,,,,,14.115,,,
,,,,,,14.1566,,,
,,,,,,15.2853,,,
,,,,,,16.2844,,,
,,,,,,16.2875,,,
,,,,,,16.2245,,,
,,,,,,15.4785,,,
,,,,,,15.0701,,,
,,,,,,14.7324,,,
,,,,,,14.6412,,,
,,,,,,14.349,,,
,,,,,,14.8019,,,
,,,,,,14.7735,,,
,,,,,,14.8945,,,
,,,,,,15.0472,,,
,,,,,,15.1205,,,
,,,,,,15.1653,,,
,,,,,,15.2872,,,
,,,,,,15.1815,,,
,,,,,,15.4675,,,
,,,,,,15.2872,,,
,,,,,,15.3903,,,
,,,,,,15.5348,,,
,,,,,,16.1444,,,
,,,,,,16.8486,,,
,,,,,,19.9478,,,
,,,,,,19.7568,,,
,,,,,,21.3203,,,
,,,,,,20.9427,,,
,,,,,,20.5117,,,
,,,,,,19.9458,,,
,,,,,,18.4495,,,
,,,,,,17.4295,,,
,,,,,,16.8521,,,
,,,,,,16.779,,,
,,,,,,17.3985,,,
,,,,,,17.1988,,,
,,,,,,17.0893,,,
,,,,,,16.7693,,,
,,,,,,16.5676,,,
,,,,,,16.5614,,,
,,,,,,16.766,,,
,,,,,,16.726,,,
,,,,,,16.5786,,,
,,,,,,16.2369,,,
,,,,,,16.0241,,,
,,,,,,16.4874,,,
,,,,,,20.3473,,,
,,,,,,22.0912,,,
,,,,,,22.3208,,,
,,,,,,21.4751,,,
,,,,,,20.6995,,,
,,,,,,18.5115,,,
,,,,,,17.6942,,,
,,,,,,17.5331,,,
,,,,,,17.7824,,,
,,,,,,17.302,,,
,,,,,,16.6733,,,
,,,,,,16.5977,,,
,,,,,,16.7345,,,
,,,,,,16.8234,,,
,,,,,,16.863,,,
,,,,,,17.1052,,,
,,,,,,16.8817,,,
,,,,,,16.9978,,,
,,,,,,15.6535,,,
,,,,,,13.6681,,,
,,,,,,12.8112,,,
,,,,,,12.3604,,,
,,,,,,12.0702,,,
,,,,,,11.8464,,,
,,,,,,11.746,,,
,,,,,,11.8069,,,
,,,,,,12.3025,,,
,,,,,,15.1335,,,
,,,,,,15.8318,,,
,,,,,,17.0032,,,
,,,,,,16.7857,,,
,,,,,,16.4895,,,
,,,,,,14.1461,,,
,,,,,,13.2672,,,
,,,,,,12.6686,,,
,,,,,,12.0325,,,
,,,,,,11.8265,,,
,,,,,,11.4174,,,
,,,,,,10.7608,,,
,,,,,,10.2102,,,
,,,,,,10.03,,,
,,,,,,9.69923,,,
,,,,,,9.18311,,,
,,,,,,8.89914,,,
,,,,,,8.56629,,,
,,,,,,8.36469,,,
,,,,,,8.30162,,,
,,,,,,7.84256,,,
,,,,,,7.99208,,,
,,,,,,9.46231,,,
,,,,,,11.4875,,,
,,,,,,12.8105,,,
,,,,,,13.8916,,,
,,,,,,12.0759,,,
,,,,,,12.1273,,,
,,,,,,12.745,,,
,,,,,,12.5151,,,
,,,,,,11.6745,,,
,,,,,,10.5954,,,
,,,,,,11.0193,,,
,,,,,,11.615,,,
,,,,,,11.8151,,,
,,,,,,11.9459,,,
,,,,,,12.0728,,,
,,,,,,12.0715,,,
,,,,,,11.8415,,,
,,,,,,11.6038,,,
,,,,,,11.3369,,,
,,,,,,11.3851,,,
,,,,,,10.7718,,,
,,,,,,10.9155,,,
,,,,,,11.0996,,,
,,,,,,11.9422,,,
,,,,,,13.3648,,,
,,,,,,14.521,,,
,,,,,,14.1042,,,
,,,,,,15.4534,,,
,,,,,,15.9751,,,
,,,,,,16.824,,,
,,,,,,16.8977,,,
,,,,,,15.849,,,
,,,,,,15.0695,,,
,,,,,,14.689,,,
,,,,,,14.6521,,,
,,,,,,15.0849,,,
,,,,,,15.1885,,,
,,,,,,15.1745,,,
,,,,,,15.1225,,,
,,,,,,15.2466,,,
,,,,,,15.6335,,,
,,,,,,15.5675,,,
,,,,,,15.6873,,,
,,,,,,15.2547,,,
,,,,,,14.4985,,,
,,,,,,13.7272,,,
,,,,,,13.1988,,,
,,,,,,13.0453,,,
,,,,,,13.599,,,
,,,,,,13.7047,,,
,,,,,,14.0673,,,
,,,,,,14.6127,,,
,,,,,,14.2565,,,
,,,,,,16.2065,,,
,,,,,,17.0668,,,
,,,,,,14.879,,,
,,,,,,13.6179,,,
,,,,,,12.8335,,,
,,,,,,12.0062,,,
,,,,,,10.9147,,,
,,,,,,10.7088,,,
,,,,,,10.5278,,,
,,,,,,10.3008,,,
,,,,,,10.4034,,,
,,,,,,10.3587,,,
,,,,,,10.2641,,,
,,,,,,10.1034,,,
,,,,,,9.80503,,,
,,,,,,9.12507,,,
,,,,,,8.74866,,,
,,,,,,8.56785,,,
,,,,,,9.43327,,,
,,,,,,11.3093,,,
,,,,,,12.6075,,,
,,,,,,13.9483,,,
,,,,,,16.4556,,,
,,,,,,18.1151,,,
,,,,,,18.7854,,,
,,,,,,18.0976,,,
,,,,,,14.2297,,,
,,,,,,12.9635,,,
,,,,,,12.3623,,,
,,,,,,11.7294,,,
,,,,,,11.3299,,,
,,,,,,11.0104,,,
,,,,,,10.9645,,,
,,,,,,10.7058,,,
,,,,,,10.1125,,,
,,,,,,9.52785,,,
,,,,,,9.11142,,,
,,,,,,8.73684,,,
,,,,,,8.1989,,,
,,,,,,7.82964,,,
,,,,,,7.41301,,,
,,,,,,7.0766,,,
,,,,,,9.11048,,,
,,,,,,11.8955,,,
,,,,,,14.7218,,,
,,,,,,16.5869,,,
,,,,,,19.6703,,,
,,,,,,16.4504,,,
,,,,,,16.5502,,,
,,,,,,16.0932,,,
,,,,,,13.9873,,,
,,,,,,12.598,,,
,,,,,,12.3991,,,
,,,,,,11.8065,,,
,,,,,,11.3941,,,
,,,,,,11.7057,,,
,,,,,,11.5082,,,
,,,,,,11.8287,,,
,,,,,,11.8042,,,
,,,,,,11.5085,,,
,,,,,,11.2438,,,
,,,,,,10.7705,,,
,,,,,,10.7968,,,
,,,,,,10.238,,,
,,,,,,10.204,,,
,,,,,,10.5981,,,
,,,,,,13.3653,,,
,,,,,,18.6005,,,
,,,,,,20.3794,,,
,,,,,,20.4863,,,
,,,,,,18.5725,,,
,,,,,,17.7261,,,
,,,,,,17.5698,,,
,,,,,,17.3642,,,
,,,,,,15.3731,,,
,,,,,,14.0184,,,
,,,,,,13.8504,,,
,,,,,,13.2021,,,
,,,,,,13.6908,,,
,,,,,,13.7038,,,
,,,,,,13.6988,,,
,,,,,,13.4239,,,
,,,,,,13.322,,,
,,,,,,13.0942,,,
,,,,,,12.681,,,
,,,,,,12.4464,,,
,,,,,,11.9418,,,
,,,,,,11.5855,,,
,,,,,,11.8418,,,
,,,,,,12.1248,,,
,,,,,,12.8223,,,
,,,,,,16.4715,,,
,,,,,,21.583,,,
,,,,,,18.5669,,,
,,,,,,18.025,,,
,,,,,,18.9631,,,
,,,,,,18.3632,,,
,,,,,,16.5418,,,
,,,,,,16.1335,,,
,,,,,,16.1175,,,
,,,,,,16.2159,,,
,,,,,,16.6284,,,
,,,,,,16.7292,,,
,,,,,,16.8716,,,
,,,,,,16.8075,,,
,,,,,,16.76,,,
