Time,generation(kWh),power(W)
2022-09-01 07:00:00,0.535,2296.8215
2022-09-01 07:15:00,0.896,3699.2336
2022-09-01 07:30:00,1.229,4989.876
2022-09-01 07:45:00,1.554,6236.043
2022-09-01 08:00:00,1.885,7536.547
2022-09-01 08:15:00,2.291,9144.702
2022-09-01 08:30:00,2.599,10343.096
2022-09-01 08:45:00,2.999,12038.919
2022-09-01 09:00:00,3.665,14513.065
2022-09-01 09:15:00,3.059,11266.256
2022-09-01 09:30:00,4.359,17817.291
2022-09-01 09:45:00,4.758,17940.078
2022-09-01 10:00:00,4.784,16816.268
2022-09-01 10:15:00,5.119,19979.389
2022-09-01 10:30:00,5.498,21482.734
2022-09-01 10:45:00,5.815,22592.29
2022-09-01 11:00:00,5.807,22913.65
2022-09-01 11:15:00,6.263,24342.578
2022-09-01 11:30:00,6.0120000000000005,23964.098
2022-09-01 11:45:00,5.905,25851.248
2022-09-01 12:00:00,6.571,25607.936
2022-09-01 12:15:00,6.316,23278.053
2022-09-01 12:30:00,6.7780000000000005,26610.086
2022-09-01 12:45:00,5.0680000000000005,14287.947
2022-09-01 13:00:00,5.196,23001.934
2022-09-01 13:15:00,5.877,25477.135
2022-09-01 13:30:00,4.9110000000000005,19369.238
2022-09-01 13:45:00,4.1610000000000005,14579.723
2022-09-01 14:00:00,3.967,19050.197
2022-09-01 14:15:00,4.4,16227.531
2022-09-01 14:30:00,3.567,12822.698
2022-09-01 14:45:00,2.809,11801.97
2022-09-01 15:00:00,3.34,13499.265
2022-09-01 15:15:00,2.257,8328.039
2022-09-01 15:30:00,1.3,4440.5576
2022-09-01 15:45:00,0.585,1829.7108
2022-09-01 16:00:00,0.056,161.6878
2022-09-01 16:15:00,0.254,1215.7654
2022-09-01 16:30:00,0.562,2025.6124
2022-09-01 16:45:00,0.385,1677.629
2022-09-01 17:00:00,0.547,2150.1404
2022-09-01 17:15:00,0.444,1618.5974
2022-09-01 17:30:00,0.296,1044.0562
2022-09-01 17:45:00,0.198,750.4291
2022-09-01 18:00:00,0.143,491.47296
2022-09-01 18:15:00,0.051,137.47418
2022-09-01 18:30:00,0.0,0.0
2022-09-01 18:45:00,0.0,0.0
2022-09-01 19:00:00,0.0,0.0
2022-09-02 07:00:00,0.42,1677.4497
2022-09-02 07:15:00,0.578,2382.0488
2022-09-02 07:30:00,0.798,3234.4172
2022-09-02 07:45:00,1.027,4192.817
2022-09-02 08:00:00,1.502,6228.1987
2022-09-02 08:15:00,1.937,7750.27
2022-09-02 08:30:00,1.985,7768.519
2022-09-02 08:45:00,2.077,8311.277
2022-09-02 09:00:00,2.486,9410.082
2022-09-02 09:15:00,2.923,11146.338
2022-09-02 09:30:00,3.242,12720.664
2022-09-02 09:45:00,3.512,13921.302
2022-09-02 10:00:00,3.386,11693.535
2022-09-02 10:15:00,3.74,14922.918
2022-09-02 10:30:00,4.049,11282.059
2022-09-02 10:45:00,3.947,12706.476
2022-09-02 11:00:00,4.876,20342.6
2022-09-02 11:15:00,5.026,19503.404
2022-09-02 11:30:00,5.148,20127.906
2022-09-02 11:45:00,5.18,19821.016
2022-09-02 12:00:00,5.327,21774.309
2022-09-02 12:15:00,3.469,12235.381
2022-09-02 12:30:00,3.936,16886.984
2022-09-02 12:45:00,4.6000000000000005,16822.932
2022-09-02 13:00:00,4.96,19431.953
2022-09-02 13:15:00,4.563,18793.752
2022-09-02 13:30:00,4.655,18300.207
2022-09-02 13:45:00,4.597,18108.396
2022-09-02 14:00:00,4.358,17150.07
2022-09-02 14:15:00,4.412,17912.889
2022-09-02 14:30:00,4.218,15977.343
2022-09-02 14:45:00,3.871,14884.879
2022-09-02 15:00:00,3.66,13856.608
2022-09-02 15:15:00,3.443,13866.668
2022-09-02 15:30:00,3.088,11488.3955
2022-09-02 15:45:00,2.757,11104.543
2022-09-02 16:00:00,2.495,9292.176
2022-09-02 16:15:00,2.155,8322.803
2022-09-02 16:30:00,1.79,6569.8203
2022-09-02 16:45:00,1.522,5886.14
2022-09-02 17:00:00,1.368,5164.733
2022-09-02 17:15:00,1.159,4261.8955
2022-09-02 17:30:00,0.774,2740.2827
2022-09-02 17:45:00,0.441,1578.7627
2022-09-02 18:00:00,0.259,878.1707
2022-09-02 18:15:00,0.119,392.14053
2022-09-02 18:30:00,0.003,19.451696
2022-09-02 18:45:00,0.0,0.0
2022-09-02 19:00:00,0.0,0.0
2022-09-03 07:00:00,0.665,2756.6624
2022-09-03 07:15:00,0.958,3940.9536
2022-09-03 07:30:00,1.277,5067.8027
2022-09-03 07:45:00,1.554,6232.7617
2022-09-03 08:00:00,1.967,7878.7524
2022-09-03 08:15:00,2.345,9352.403
2022-09-03 08:30:00,2.686,10554.858
2022-09-03 08:45:00,3.133,12656.634
2022-09-03 09:00:00,3.83,15149.021
2022-09-03 09:15:00,4.203,16544.254
2022-09-03 09:30:00,4.591,18090.58
2022-09-03 09:45:00,4.953,19471.11
2022-09-03 10:00:00,5.181,20292.078
2022-09-03 10:15:00,5.448,21289.977
2022-09-03 10:30:00,5.583,21807.434
2022-09-03 10:45:00,5.8500000000000005,22840.795
2022-09-03 11:00:00,6.0360000000000005,23582.88
2022-09-03 11:15:00,6.196,24181.451
2022-09-03 11:30:00,6.3950000000000005,25090.354
2022-09-03 11:45:00,6.649,25904.17
2022-09-03 12:00:00,6.777,26269.342
2022-09-03 12:15:00,6.6610000000000005,25844.418
2022-09-03 12:30:00,6.502,25274.82
2022-09-03 12:45:00,6.412,24782.146
2022-09-03 13:00:00,6.222,24078.75
2022-09-03 13:15:00,6.078,23473.453
2022-09-03 13:30:00,5.804,22313.344
2022-09-03 13:45:00,5.505,21088.572
2022-09-03 14:00:00,5.129,19904.42
2022-09-03 14:15:00,4.618,17499.05
2022-09-03 14:30:00,4.011,15243.931
2022-09-03 14:45:00,3.701,14214.855
2022-09-03 15:00:00,3.395,13025.803
2022-09-03 15:15:00,3.14,12173.312
2022-09-03 15:30:00,2.899,11028.012
2022-09-03 15:45:00,2.652,10108.7705
2022-09-03 16:00:00,2.338,8985.914
2022-09-03 16:15:00,2.075,7877.578
2022-09-03 16:30:00,1.848,7017.9043
2022-09-03 16:45:00,1.544,5763.2583
