Time,generation(kWh),power(W)
2022-09-01 07:00:00,0.232,1018.6667
2022-09-01 07:15:00,0.424,1773.6666
2022-09-01 07:30:00,0.603,2446.0
2022-09-01 07:45:00,0.808,3317.6667
2022-09-01 08:00:00,1.071,4276.0
2022-09-01 08:15:00,1.275,5068.0
2022-09-01 08:30:00,1.425,5677.6665
2022-09-01 08:45:00,1.598,6313.3335
2022-09-01 09:00:00,1.754,6893.6665
2022-09-01 09:15:00,1.177,4291.0
2022-09-01 09:30:00,1.982,8134.6665
2022-09-01 09:45:00,2.112,8099.0
2022-09-01 10:00:00,2.074,9136.333
2022-09-01 10:15:00,2.279,9111.667
2022-09-01 10:30:00,2.433,9468.0
2022-09-01 10:45:00,2.489,9660.333
2022-09-01 11:00:00,2.656,10436.333
2022-09-01 11:15:00,2.775,10778.667
2022-09-01 11:30:00,2.651,10857.333
2022-09-01 11:45:00,2.555,11537.333
2022-09-01 12:00:00,2.855,11191.333
2022-09-01 12:15:00,2.785,11027.667
2022-09-01 12:30:00,3.021,11902.333
2022-09-01 12:45:00,2.099,6585.0
2022-09-01 13:00:00,1.535,6721.0
2022-09-01 13:15:00,2.777,10781.333
2022-09-01 13:30:00,1.873,6344.3335
2022-09-01 13:45:00,1.941,6286.3335
2022-09-01 14:00:00,1.632,5581.0
2022-09-01 14:15:00,1.979,8856.667
2022-09-01 14:30:00,1.395,4448.3335
2022-09-01 14:45:00,1.231,4994.3335
2022-09-01 15:00:00,1.432,4900.6665
2022-09-01 15:15:00,0.987,3783.6667
2022-09-01 15:30:00,0.484,1676.0
2022-09-01 15:45:00,0.202,590.0
2022-09-01 16:00:00,0.002,22.666666
2022-09-01 16:15:00,0.111,554.6667
2022-09-01 16:30:00,0.231,810.6667
2022-09-01 16:45:00,0.17,770.6667
2022-09-01 17:00:00,0.217,826.6667
2022-09-01 17:15:00,0.169,626.0
2022-09-01 17:30:00,0.106,370.0
2022-09-01 17:45:00,0.067,253.0
2022-09-01 18:00:00,0.042,132.33333
2022-09-01 18:15:00,0.004,10.666667
2022-09-01 18:30:00,0.0,0.0
2022-09-01 18:45:00,0.0,0.0
2022-09-01 19:00:00,0.0,0.0
2022-09-02 07:00:00,0.168,663.3333
2022-09-02 07:15:00,0.244,1003.0
2022-09-02 07:30:00,0.348,1409.0
2022-09-02 07:45:00,0.456,1869.3334
2022-09-02 08:00:00,0.7000000000000001,2905.3333
2022-09-02 08:15:00,0.897,3479.3333
2022-09-02 08:30:00,0.897,3341.6667
2022-09-02 08:45:00,0.946,3537.3333
2022-09-02 09:00:00,1.145,5231.6665
2022-09-02 09:15:00,1.252,5180.3335
2022-09-02 09:30:00,1.449,5659.3335
2022-09-02 09:45:00,1.537,6088.3335
2022-09-02 10:00:00,1.537,5652.0
2022-09-02 10:15:00,1.592,6977.0
2022-09-02 10:30:00,1.79,8238.667
2022-09-02 10:45:00,1.733,6817.6665
2022-09-02 11:00:00,2.117,7729.0
2022-09-02 11:15:00,2.169,8588.0
2022-09-02 11:30:00,2.215,8613.333
2022-09-02 11:45:00,2.213,8512.333
2022-09-02 12:00:00,2.245,8487.667
2022-09-02 12:15:00,1.968,7895.0
2022-09-02 12:30:00,1.893,6258.6665
2022-09-02 12:45:00,2.099,8234.333
2022-09-02 13:00:00,2.066,8309.0
2022-09-02 13:15:00,2.051,8013.3335
2022-09-02 13:30:00,2.027,8138.0
2022-09-02 13:45:00,2.093,8410.0
2022-09-02 14:00:00,1.995,7487.6665
2022-09-02 14:15:00,2.122,8615.0
2022-09-02 14:30:00,2.154,8196.333
2022-09-02 14:45:00,1.94,7575.3335
2022-09-02 15:00:00,1.901,7645.6665
2022-09-02 15:15:00,1.783,6920.6665
2022-09-02 15:30:00,1.445,5460.3335
2022-09-02 15:45:00,1.175,4181.3335
2022-09-02 16:00:00,1.071,3724.6667
2022-09-02 16:15:00,0.929,3542.6667
2022-09-02 16:30:00,0.719,2746.0
2022-09-02 16:45:00,0.601,2302.0
2022-09-02 17:00:00,0.521,1995.0
2022-09-02 17:15:00,0.418,1489.6666
2022-09-02 17:30:00,0.186,641.6667
2022-09-02 17:45:00,0.143,537.6667
2022-09-02 18:00:00,0.081,266.66666
2022-09-02 18:15:00,0.026,74.666664
2022-09-02 18:30:00,0.0,0.0
2022-09-02 18:45:00,0.0,0.0
2022-09-02 19:00:00,0.0,0.0
2022-09-03 07:00:00,0.285,1196.6666
2022-09-03 07:15:00,0.44,1820.0
2022-09-03 07:30:00,0.597,2307.0
2022-09-03 07:45:00,0.793,3330.0
2022-09-03 08:00:00,1.092,4331.0
2022-09-03 08:15:00,1.264,5015.6665
2022-09-03 08:30:00,1.421,5596.6665
2022-09-03 08:45:00,1.568,6201.0
2022-09-03 09:00:00,1.718,6772.0
2022-09-03 09:15:00,1.867,7356.3335
2022-09-03 09:30:00,1.988,7810.0
2022-09-03 09:45:00,2.108,8228.0
2022-09-03 10:00:00,2.205,8667.0
2022-09-03 10:15:00,2.3040000000000003,8967.667
2022-09-03 10:30:00,2.373,9277.667
2022-09-03 10:45:00,2.454,9561.0
2022-09-03 11:00:00,2.529,9908.667
2022-09-03 11:15:00,2.628,10258.667
2022-09-03 11:30:00,2.66,10338.0
2022-09-03 11:45:00,2.737,10661.667
2022-09-03 12:00:00,2.779,10783.667
2022-09-03 12:15:00,2.75,10641.0
2022-09-03 12:30:00,2.73,10554.333
2022-09-03 12:45:00,2.724,10553.333
2022-09-03 13:00:00,2.6790000000000003,10312.333
2022-09-03 13:15:00,2.618,10176.0
2022-09-03 13:30:00,2.585,10026.0
