Time,generation(kWh),power(W)
2022-09-01 07:00:00,0.5650000000000001,2443.0
2022-09-01 07:15:00,0.987,4091.0
2022-09-01 07:30:00,1.394,5661.3335
2022-09-01 07:45:00,1.847,7528.0
2022-09-01 08:00:00,2.369,9474.0
2022-09-01 08:15:00,2.834,11291.0
2022-09-01 08:30:00,3.194,12715.667
2022-09-01 08:45:00,3.681,14582.0
2022-09-01 09:00:00,4.093,16178.0
2022-09-01 09:15:00,3.248,12649.667
2022-09-01 09:30:00,4.854,19051.666
2022-09-01 09:45:00,5.202,17153.0
2022-09-01 10:00:00,5.304,20324.0
2022-09-01 10:15:00,5.606,22821.666
2022-09-01 10:30:00,5.947,23143.0
2022-09-01 10:45:00,6.138,23771.0
2022-09-01 11:00:00,6.16,24313.0
2022-09-01 11:15:00,6.533,25173.0
2022-09-01 11:30:00,6.166,24641.666
2022-09-01 11:45:00,5.782,25531.666
2022-09-01 12:00:00,6.414,24822.0
2022-09-01 12:15:00,6.15,24460.0
2022-09-01 12:30:00,6.658,26150.334
2022-09-01 12:45:00,5.22,19796.334
2022-09-01 13:00:00,4.944,18419.334
2022-09-01 13:15:00,5.855,24293.0
2022-09-01 13:30:00,4.869,18146.0
2022-09-01 13:45:00,4.162,16836.0
2022-09-01 14:00:00,4.207,15585.667
2022-09-01 14:15:00,4.591,15979.333
2022-09-01 14:30:00,3.63,12907.667
2022-09-01 14:45:00,2.944,11653.333
2022-09-01 15:00:00,3.733,14282.667
2022-09-01 15:15:00,2.503,9306.333
2022-09-01 15:30:00,1.296,4514.0
2022-09-01 15:45:00,0.583,1787.3334
2022-09-01 16:00:00,0.05,147.66667
2022-09-01 16:15:00,0.282,1335.6666
2022-09-01 16:30:00,0.589,2109.6667
2022-09-01 16:45:00,0.415,1842.0
2022-09-01 17:00:00,0.5740000000000001,2245.3333
2022-09-01 17:15:00,0.462,1702.6666
2022-09-01 17:30:00,0.308,1080.6666
2022-09-01 17:45:00,0.207,789.3333
2022-09-01 18:00:00,0.145,502.66666
2022-09-01 18:15:00,0.047,131.66667
2022-09-01 18:30:00,0.0,0.0
2022-09-01 18:45:00,0.0,0.0
2022-09-01 19:00:00,0.0,0.0
2022-09-02 07:00:00,0.445,1813.0
2022-09-02 07:15:00,0.624,2565.3333
2022-09-02 07:30:00,0.855,3455.6667
2022-09-02 07:45:00,1.107,4527.0
2022-09-02 08:00:00,1.645,6885.6665
2022-09-02 08:15:00,2.113,8253.667
2022-09-02 08:30:00,2.138,8204.667
2022-09-02 08:45:00,2.247,8938.667
2022-09-02 09:00:00,2.693,10185.667
2022-09-02 09:15:00,3.092,10871.333
2022-09-02 09:30:00,3.521,13778.667
2022-09-02 09:45:00,3.81,15305.0
2022-09-02 10:00:00,3.619,13957.333
2022-09-02 10:15:00,4.047,14977.667
2022-09-02 10:30:00,4.275,15536.667
2022-09-02 10:45:00,4.156,19105.334
2022-09-02 11:00:00,5.167,21071.666
2022-09-02 11:15:00,5.215,20464.666
2022-09-02 11:30:00,5.256,20480.0
2022-09-02 11:45:00,5.238,19847.666
2022-09-02 12:00:00,5.341,20608.666
2022-09-02 12:15:00,3.495,13303.0
2022-09-02 12:30:00,4.069,13822.333
2022-09-02 12:45:00,4.623,18879.0
2022-09-02 13:00:00,4.87,19248.334
2022-09-02 13:15:00,4.498,18384.0
2022-09-02 13:30:00,4.501,16844.334
2022-09-02 13:45:00,4.414,17514.666
2022-09-02 14:00:00,4.296,17056.666
2022-09-02 14:15:00,4.494,18418.0
2022-09-02 14:30:00,4.607,17809.334
2022-09-02 14:45:00,4.393,16935.0
2022-09-02 15:00:00,4.154,13741.333
2022-09-02 15:15:00,4.041,16024.333
2022-09-02 15:30:00,3.525,12997.0
2022-09-02 15:45:00,3.222,13074.0
2022-09-02 16:00:00,2.875,10137.0
2022-09-02 16:15:00,2.571,9834.667
2022-09-02 16:30:00,2.07,7801.0
2022-09-02 16:45:00,1.688,6464.0
2022-09-02 17:00:00,1.51,5714.0
2022-09-02 17:15:00,1.265,4645.0
2022-09-02 17:30:00,0.8310000000000001,2844.6667
